"","geography","month","vacancy_rate"
"295","central_west","2022-09",1.60825875096164
"296","central_west","2022-10",2.10556209816979
"297","central_west","2022-11",2.2279893233171
"298","central_west","2022-12",2.42127476882897
"299","central_west","2023-01",2.42127476882897
"300","nsw","2021-02",2.23585222308109
"301","nsw","2021-03",2.29389639545231
"302","nsw","2021-04",2.1525217671042
"303","nsw","2021-05",2.040800988015
"304","nsw","2021-06",1.95511310460314
"305","nsw","2021-07",1.92280014185215
"306","nsw","2021-08",1.84147340584187
"307","nsw","2021-09",1.87351409549226
"308","nsw","2021-10",1.82591173908369
"309","nsw","2021-11",1.86870453684059
"310","nsw","2021-12",1.93550411714835
"311","nsw","2022-01",1.65226891507404
"312","nsw","2022-02",1.60483633676349
"313","nsw","2022-03",1.42760249555584
"314","nsw","2022-04",1.49082832695531
"315","nsw","2022-05",1.48315151501428
"316","nsw","2022-06",1.59805825369667
"317","nsw","2022-07",1.62105407860941
"318","nsw","2022-08",1.52294764437936
"319","nsw","2022-09",1.54389029097781
"320","nsw","2022-10",1.44984287563453
"321","nsw","2022-11",1.52805576602488
"322","nsw","2022-12",1.9043654458939
"323","nsw","2023-01",1.90881832073022
